Pattern	&	Frequency in the sample
['36']	1
['497', '513', '584', '946', '1050']	1
['693', '877', '953']	1
['270', '569', '602']	1
['283', '992']	1
['6', '1487']	1
['108', '151', '323', '1143', '1189']	1
['274', '405', '1397']	1
['525']	1
['1394']	2
['48', '218', '857', '1023', '1106']	1
['271', '287', '404', '1446', '1512']	1
['676', '1049']	2
['417', '1416']	1
['434', '465', '810']	1
['404', '1024', '1186', '1340', '1446']	1
['74', '573', '1345', '1383']	1
['48', '1123', '1146']	1
['181', '597']	1
['321', '594', '620', '1096', '1342']	1
['5', '371', '1226', '1380']	1
['517', '920', '943']	1
['373', '978']	1
['1320', '1496']	1
['772', '982', '988', '1281']	1
['924', '1128', '1223', '1344', '1373']	1
['216']	1
['58', '62', '1383']	1
['179', '975', '1088', '1191']	1
['1272', '1307', '1521']	1
['278', '1460']	1
['47', '513', '879', '946', '1162']	1
['53', '446', '652', '1008']	1
['361', '811', '1366', '1453']	1
['188', '781', '1436']	1
['136', '290', '473', '839', '906']	1
['234', '716']	1
['277', '693', '1153']	1
['200', '988', '1055']	1
['856', '1476']	1
['308', '400', '1126', '1248']	1
['470', '797', '936', '1357']	1
['234', '640', '1272']	1
['1302']	1
['727', '743', '843', '870']	1
['436', '557', '973', '979']	1
['80', '410', '889', '1056', '1139']	1
['181', '434', '1289', '1376', '1426']	1
['673', '1326']	1
['203', '713', '1029', '1156', '1412']	1
['284', '583']	1
['677', '1177']	1
['271', '1236']	1
['117', '599', '603', '1419']	1
['602']	2
['191', '1148', '1200', '1383']	1
['478', '940', '1227', '1274', '1424']	1
['1351']	2
['178', '644', '1366', '1526']	1
['23', '489', '1481', '1552']	1
['369', '778', '1161', '1184']	1
['467', '856', '1116', '1409', '1559']	1
['5', '575', '1423']	1
['4', '33', '99', '811', '1479']	1
['104', '1373']	2
['184', '1459']	1
['8', '574', '1007', '1223']	2
['799', '916', '1149']	1
['1049', '1093', '1188']	1
['1014', '1087']	1
['331', '580', '1313', '1535']	1
['1245', '1261']	1
['736', '942', '1098']	1
['12', '565', '721']	1
['327', '617', '1096']	1
['227', '337', '1129', '1152', '1408']	1
['164', '324', '368']	1
['919', '1268']	1
['858', '1401']	1
['669', '702', '785', '1390', '1528']	1
['295', '1104']	1
['1144', '1214', '1221', '1514']	1
['368', '418', '834', '984', '1254']	1
['1147', '1380', '1384']	1
['1006', '1169']	1
['370', '797', '1379']	1
['1012', '1196', '1439']	1
['1368']	3
['449', '599', '626', '1235']	1
['513', '634', '1200']	1
['55', '1010', '1364', '1530']	2
['484', '1139']	1
['239', '289', '948', '1470', '1514']	1
['343', '725', '748', '1381', '1418']	1
['641', '1007', '1073', '1290', '1444']	1
['272', '345', '755']	1
['55', '255', '365', '1330']	1
['322', '378', '488', '1070', '1453']	1
['702', '1041', '1291', '1390', '1417']	1
['1466']	2
['108', '151', '157', '806']	1
['164', '934']	1
['33', '587', '743', '942']	1
['68']	1
['742', '925', '1292', '1358']	1
['590', '623', '640', '739']	1
['1217', '1284']	1
['580', '797']	1
['485', '1461']	1
['295', '1300']	1
['19', '129', '712', '1094', '1521']	1
['69', '435']	1
['16', '405', '426', '809', '832']	1
['382', '1093']	1
['918', '1288']	2
['1157', '1174', '1457', '1506']	1
['955', '1254', '1375', '1404']	1
['631', '924', '1480']	1
['20', '170', '330', '1162']	1
['466', '755']	1
['1103', '1266', '1509']	1
['1535']	1
['746', '1062']	1
['322', '345', '388', '1514']	1
['919', '1079', '1339', '1368']	1
['222', '798', '1175']	1
['907', '930', '1389']	1
['795', '1005', '1338', '1355', '1455']	1
['49', '149']	1
['322', '365', '648', '944', '1237']	2
['1047', '1056', '1139']	1
['132', '375', '608', '1184', '1434']	1
['252', '348', '648', '681']	1
['368', '988']	2
['107', '1026']	1
['408', '806', '1143', '1199']	1
['261', '328', '1110', '1116', '1270']	1
['587', '942', '1469']	1
['797', '814', '1086']	1
['170', '197', '546', '1056', '1499']	2
['12', '378', '971', '1233', '1387']	1
['202', '712', '1528']	1
['1256']	1
['190', '213']	2
['707', '1150']	1
['1464']	1
['893', '1203']	1
['252', '356', '845', '1261', '1444']	1
['1104', '1174', '1180', '1380', '1470']	1
['368', '877', '1210', '1240']	1
['105', '404', '454', '554']	1
['342', '885', '1222']	1
['1012', '1322']	1
['54', '953']	1
['407', '528', '1093']	1
['1092']	1
['225', '387', '980']	1
['262', '1254']	2
['997', '1120', '1419']	1
['46', '57', '1115']	1
['140', '483']	1
['88', '121', '874', '1251']	1
['600', '1219']	1
['537', '1290', '1363']	1
['4', '395', '639', '1464']	1
['221', '731', '760', '1430']	1
['575', '608', '1297']	1
['138', '249', '831', '1287']	1
['14', '36', '496', '606', '1205']	1
['1007', '1017', '1223', '1533']	1
['71', '437', '1292', '1446', '1492']	1
['398', '1396']	2
['214', '490', '646']	1
['102', '1177', '1200', '1460']	1
['94', '443', '470', '1313']	1
['113', '329', '806']	1
['372', '1044', '1071']	2
['35', '1088', '1148', '1464']	1
['571', '621', '914', '1187', '1347']	1
['267', '350', '849', '1232', '1255']	1
['117', '470', '1419']	1
['47', '69', '639', '1421']	1
['186', '469', '1022']	1
['307', '1166', '1409']	1
['200', '789', '915']	1
['267']	1
['283', '1209', '1465']	1
['835']	3
['680', '1047', '1069', '1113', '1329']	1
['4', '229', '289']	1
['89', '322', '418', '1503', '1530']	2
['1194']	3
['9', '627', '1210', '1285']	2
['413', '1196', '1202']	1
['915', '1098', '1154', '1175']	1
['64', '124', '241']	2
['1', '101', '334', '844', '1516']	1
['71', '437']	1
['401', '418', '538', '1104']	1
['489', '959', '1165', '1520']	1
['303', '1170', '1230', '1384', '1420']	1
['545', '616', '1082', '1232']	1
['501', '572', '578', '934']	1
['446', '1102']	1
['231', '968', '1028', '1377', '1473']	1
['99', '342', '1245']	1
['253', '686', '896', '902', '1056']	1
['119', '186', '323', '635', '739']	1
['250', '460', '523', '793', '1132']	1
['8', '108', '574', '1217', '1223']	1
['580', '1428']	1
['281', '1110', '1293']	1
['219', '276', '386', '968', '1424']	1
['698', '971', '1241']	1
['580', '1046', '1202', '1496']	1
['66']	2
['806', '813', '1106', '1169']	1
['723', '1509']	1
['143', '332', '931', '1151']	1
['366', '426', '532']	1
['924']	2
['297', '634', '800', '1117']	1
['74', '573', '1345', '1383', '1416']	1
['458', '1080', '1180']	1
['237', '414', '1024', '1340', '1446']	1
['221', '1453']	1
['277', '753', '1363']	1
['4', '395', '406', '639']	1
['36', '336', '352', '725', '895']	1
['304', '508']	1
['67', '151', '1084']	1
['9', '99', '692']	1
['242', '254', '425', '887']	1
['95', '461', '528', '640', '1516']	1
['225', '862', '868', '1194']	1
['547', '1130']	1
['361', '421', '434', '844']	1
['415', '502', '968', '1118']	2
['865']	1
['339', '405', '1187']	1
['460', '523', '760']	1
['997', '1407', '1502']	1
['251', '1432']	1
['1016', '1516']	1
['1283', '1389', '1472']	1
