Pattern	&	Frequency in the sample
['77', '226', '271', '4358', '10185']	1
['2726', '2988', '3143', '11841']	1
['2431', '2620', '4099', '11061']	1
['33', '2345', '3731', '4058', '6753']	1
['476', '979', '2066', '2529', '5865']	1
['216', '414', '1656', '5147']	1
['54', '568', '4221', '7708', '12987']	1
['1034', '1343', '2988', '3405', '3411']	1
['167', '426', '933', '2988', '5162']	1
['302', '761', '1426', '6582', '10482']	1
['426', '709', '3710', '8675', '9774']	1
['399', '1868', '2081', '6718', '10499']	1
['260', '1785', '2862', '6484', '11472']	1
['40', '3503', '4143', '5850', '8412']	1
['1001', '2345', '3271', '3865']	1
['10', '331', '1210', '5072', '6867']	1
['663', '1068', '7147', '12083', '13989']	1
['1240', '2300', '7167', '13508', '16156']	1
['1977', '2627', '4311', '5676']	1
['624', '1737', '2878', '5783', '9618']	1
['717', '3459', '5840', '5850', '6789']	1
['10', '339', '575', '4656', '12147']	1
['988', '1179', '1379', '1660', '2525']	1
['106', '1143', '3528', '6699', '12678']	1
['364', '455', '767', '1565', '2871']	1
['388', '1283', '1460', '1558', '4363']	1
['40', '2202', '5779', '6099', '13376']	1
['572', '920', '1314', '2052', '4659']	1
['1758', '2414', '4558', '10516', '11253']	1
['53', '92', '1003', '3992', '10445']	1
['501', '1145', '2239', '6404', '8979']	1
['10', '471', '1373', '7253', '9629']	1
['374', '2435', '13060']	1
['109', '2050', '2469', '4982', '15034']	1
['502', '2472', '5646', '6025', '6243']	1
['49', '1027', '1355', '2407', '6119']	1
['65', '3262', '3926', '6826', '9888']	1
['489', '605', '1053', '4541']	1
['167', '684', '1565', '5701', '10940']	1
['271', '1875', '2875', '3322', '10697']	1
['445', '1426', '1972', '5383', '15202']	1
['45', '77', '1898', '5951']	1
['624', '2408', '3022', '3222', '10492']	1
['298', '4030', '5050', '6231', '10526']	1
['2016', '4208', '5128', '9756', '9783']	1
['33', '398', '1361', '6099', '7492']	1
['42', '180', '1579', '3203', '7671']	1
['187', '3874', '4234', '11492', '12384']	1
['489', '879', '3222', '7545', '11781']	1
['178', '674', '1570', '2819', '13149']	1
['363', '605', '700']	1
['61', '196', '1086', '2528', '7565']	1
['406', '414', '1982', '1993', '4844']	1
['49', '1405', '1753', '2547', '12926']	1
['584', '875', '3100', '3331']	1
['1033', '1939', '2988', '4732', '8232']	1
['36', '39', '226', '716', '5249']	1
['42', '299', '390', '1160', '2862']	1
['40', '271', '13187']	1
['102', '186', '1445', '3775', '5720']	1
['383', '2630', '4413', '7188', '11174']	1
['49', '3717', '4359', '4472', '16334']	1
['49', '291', '2223', '2456', '6080']	1
['272', '443', '3320', '5136', '12930']	1
['346', '3676', '4006', '6603']	1
['202', '406', '1612', '4281', '6252']	1
